# ID M Rvir x y z
121618.000000 1.554406e+12 164.935089 14.367803 23.574818 41.703983 
121518.000000 1.552449e+12 164.761902 17.105381 26.120844 35.672096 
190672.000000 1.552449e+12 164.865860 4.739954 75.556946 76.953751 
96445.000000 1.552449e+12 164.865860 79.286629 60.378147 23.574888 
50832.000000 1.552449e+12 159.941513 34.405060 84.626183 53.667416 
233628.000000 1.550493e+12 164.796570 73.823715 31.540077 87.723404 
69395.000000 1.549515e+12 164.761902 97.332542 11.654144 81.337723 
190707.000000 1.549515e+12 164.065521 44.737583 76.206085 90.534996 
113224.000000 1.548536e+12 164.727219 54.264168 76.769539 4.564733 
121645.000000 1.547558e+12 164.135422 41.169079 10.137373 44.936428 
69386.000000 1.547558e+12 164.623093 99.581253 14.248238 92.811356 
259808.000000 1.546580e+12 164.518845 85.199516 93.287926 56.743649 
216887.000000 1.545602e+12 164.623093 83.796875 29.064753 2.652098 
199094.000000 1.545602e+12 164.588364 82.835281 11.392208 24.608704 
241737.000000 1.545602e+12 164.518845 62.609779 63.708389 73.575264 
43040.000000 1.544623e+12 164.588364 35.388405 61.146576 29.197649 
157046.000000 1.543645e+12 164.170364 19.280399 57.036549 67.448601 
19995.000000 1.543645e+12 164.518845 3.332933 50.104233 56.485744 
190723.000000 1.543645e+12 164.240173 13.139708 76.635918 94.179947 
78453.000000 1.542667e+12 164.240173 58.818447 31.592682 29.234131 
121727.000000 1.541689e+12 164.379623 46.170799 14.370164 52.359932 
208469.000000 1.541689e+12 163.890503 73.208473 7.094207 55.016186 
132330.000000 1.540711e+12 164.449265 40.763332 20.016161 71.235725 
69413.000000 1.539732e+12 163.433685 50.916988 2.468603 75.462822 
259913.000000 1.539732e+12 164.414444 66.435059 82.983971 52.896912 
96446.000000 1.538754e+12 164.309921 50.408649 50.381821 26.272245 
215076.000000 1.536798e+12 163.468918 99.770889 28.286749 13.710538 
268228.000000 1.536798e+12 164.309921 85.046715 72.794952 85.061417 
1730.000000 1.535819e+12 164.275055 7.962295 18.248058 1.540257 
69453.000000 1.534841e+12 164.240173 89.701218 0.437273 92.086456 
216941.000000 1.533863e+12 164.205276 94.812599 32.949608 2.483912 
250611.000000 1.531906e+12 164.135422 81.498833 83.793251 22.789993 
190759.000000 1.530928e+12 164.065521 7.361333 73.207970 98.675560 
268216.000000 1.530928e+12 164.100479 73.203720 84.734787 72.538353 
190626.000000 1.530928e+12 164.100479 40.926521 89.236916 82.072174 
40573.000000 1.529950e+12 163.995560 13.303862 55.909920 2.417363 
28016.000000 1.529950e+12 164.065521 47.644100 50.150681 99.451981 
259945.000000 1.528972e+12 163.151291 65.190620 92.688446 69.796722 
69485.000000 1.527994e+12 163.679977 52.763771 9.719340 93.107910 
233598.000000 1.527015e+12 163.960556 92.452888 37.730083 80.735512 
241964.000000 1.526037e+12 163.679977 65.946655 60.686840 84.063156 
51200.000000 1.526037e+12 163.715103 20.665653 75.453468 48.131508 
198158.000000 1.525059e+12 163.750214 87.163841 4.300103 22.777626 
96419.000000 1.525059e+12 163.890503 75.151047 57.115356 32.035042 
147287.000000 1.523102e+12 163.820389 47.901791 31.830498 49.777920 
216930.000000 1.521146e+12 163.750214 57.694057 25.641813 13.570033 
60747.000000 1.520168e+12 163.715103 97.185387 6.033510 6.030986 
121601.000000 1.520168e+12 163.715103 47.056038 4.817134 28.544300 
96315.000000 1.519189e+12 163.679977 89.374176 66.492538 28.314837 
113089.000000 1.519189e+12 163.609680 77.004135 77.816727 5.970143 
199080.000000 1.519189e+12 163.644836 63.585522 6.409433 39.616405 
111330.000000 1.519189e+12 163.609680 66.427643 73.183220 13.866216 
10005.000000 1.518211e+12 163.644836 17.942787 15.556799 79.119957 
250534.000000 1.518211e+12 163.644836 63.422054 94.324593 45.543415 
190747.000000 1.517233e+12 163.574509 17.363321 88.247246 84.206047 
250633.000000 1.517233e+12 163.504135 54.561451 88.620422 34.413097 
164247.000000 1.516255e+12 163.574509 47.496849 69.127068 80.717102 
60732.000000 1.515276e+12 163.504135 53.074276 11.876294 10.587111 
60694.000000 1.515276e+12 163.539337 89.473923 5.592486 9.639649 
78642.000000 1.515276e+12 163.539337 80.033226 26.957594 44.686424 
156987.000000 1.515276e+12 163.539337 23.661057 60.878845 65.201233 
241947.000000 1.514298e+12 163.221985 64.386345 54.060307 87.572975 
164899.000000 1.514298e+12 163.468918 13.617409 55.945908 89.819595 
190730.000000 1.513320e+12 163.363174 1.673782 96.156891 85.675568 
157050.000000 1.511364e+12 163.363174 22.994701 60.734253 65.897835 
259958.000000 1.510385e+12 163.257309 51.860245 96.564110 58.807415 
198912.000000 1.510385e+12 163.363174 82.374710 11.397941 48.597088 
96376.000000 1.509407e+12 163.327896 67.166412 55.688000 39.728035 
132222.000000 1.509407e+12 163.292618 42.931198 2.850910 71.722099 
183006.000000 1.508429e+12 161.146606 46.707199 98.204185 73.930298 
40501.000000 1.508429e+12 163.257309 43.848438 68.318123 9.601054 
190688.000000 1.505494e+12 162.974304 39.880424 76.361450 86.858910 
43132.000000 1.504516e+12 163.151291 15.368296 67.242851 20.278101 
260039.000000 1.504516e+12 163.151291 56.122910 86.602036 50.427193 
43170.000000 1.503538e+12 162.903397 30.200104 56.089378 28.349716 
198924.000000 1.503538e+12 163.115921 82.597328 8.729726 22.072353 
121511.000000 1.503538e+12 163.115921 41.430241 11.300616 45.054802 
51190.000000 1.501581e+12 163.045151 43.190884 98.298523 61.998264 
250659.000000 1.501581e+12 163.045151 62.245266 92.130463 44.660328 
121694.000000 1.500603e+12 163.009735 46.397179 15.945448 48.363049 
60657.000000 1.500603e+12 162.974304 70.739388 10.520537 0.368695 
96246.000000 1.499625e+12 162.867920 88.550980 53.127934 29.773829 
69222.000000 1.498647e+12 162.938858 86.509735 17.638975 88.591499 
105076.000000 1.498647e+12 162.938858 59.009197 56.962734 49.028992 
190609.000000 1.498647e+12 162.262466 46.016125 78.815338 90.931007 
250641.000000 1.497668e+12 162.725861 57.158394 94.075066 36.521873 
51174.000000 1.497668e+12 162.867920 8.296659 86.131554 55.994152 
105151.000000 1.495712e+12 162.832428 87.470558 63.080551 64.554123 
20156.000000 1.493755e+12 162.761398 3.441332 40.376263 60.830093 
60667.000000 1.493755e+12 162.333923 63.985897 17.261253 18.874155 
60767.000000 1.492777e+12 162.512314 85.243546 20.304497 0.432260 
88048.000000 1.491799e+12 162.690308 53.638298 69.867149 5.489974 
20120.000000 1.491799e+12 162.690308 41.822666 50.947880 52.081841 
157113.000000 1.491799e+12 162.298203 24.990442 65.599297 60.189129 
10039.000000 1.489843e+12 162.512314 4.045408 15.319263 77.313477 
10048.000000 1.488864e+12 162.262466 35.024239 25.203003 76.288246 
164916.000000 1.487886e+12 162.547943 9.462514 62.951679 73.419868 
250563.000000 1.486908e+12 162.512314 71.908875 95.152786 25.347948 
121606.000000 1.485930e+12 162.476669 33.234104 11.016088 49.928432 
43169.000000 1.485930e+12 162.333923 7.516599 64.339897 24.086664 
198919.000000 1.484951e+12 162.441010 95.839760 15.082915 21.417383 
78738.000000 1.482995e+12 162.369629 54.732845 38.497337 43.073521 
87812.000000 1.482995e+12 162.190933 50.562649 57.146240 1.921664 
208393.000000 1.481039e+12 162.298203 76.807686 14.292642 73.803139 
157120.000000 1.481039e+12 162.262466 14.856739 70.493713 45.843533 
268226.000000 1.479082e+12 162.190933 50.708855 99.715096 78.661743 
199016.000000 1.478104e+12 162.190933 80.958565 15.959818 44.472107 
1614.000000 1.478104e+12 161.904190 43.570858 24.691732 4.531064 
60759.000000 1.477126e+12 162.155136 75.592705 9.332205 18.500534 
157074.000000 1.475169e+12 162.047684 33.219780 59.733829 49.810013 
199057.000000 1.475169e+12 162.083527 95.075539 16.663858 34.392662 
40590.000000 1.475169e+12 161.544312 42.237076 54.953743 9.502693 
43191.000000 1.474191e+12 162.047684 46.827274 69.616653 35.371490 
96380.000000 1.473213e+12 162.011826 98.434059 52.732151 38.726311 
225716.000000 1.473213e+12 162.011826 95.641197 24.463398 61.311840 
9766.000000 1.471256e+12 161.580368 0.282304 11.026306 77.831406 
78765.000000 1.471256e+12 161.399918 90.293091 38.732300 30.993563 
233626.000000 1.470278e+12 161.904190 64.782204 36.062687 76.381386 
199030.000000 1.470278e+12 161.796387 75.667038 22.247623 39.631817 
121580.000000 1.468322e+12 161.760422 5.506385 8.178732 27.094706 
233650.000000 1.468322e+12 161.832336 64.465729 39.406189 91.607605 
28054.000000 1.468322e+12 161.760422 32.933250 40.090534 97.472542 
260014.000000 1.468322e+12 161.832336 86.768364 75.105316 52.212292 
88072.000000 1.467343e+12 161.796387 86.398071 68.568115 8.230703 
27835.000000 1.467343e+12 161.616425 34.316673 54.454224 84.838791 
69521.000000 1.466365e+12 161.760422 97.218933 7.678787 76.709259 
147259.000000 1.466365e+12 161.760422 17.157866 52.472538 36.834114 
268252.000000 1.465387e+12 161.724457 77.055664 74.747375 94.379379 
199044.000000 1.465387e+12 161.724457 77.706024 20.884514 40.277863 
105140.000000 1.465387e+12 161.724457 56.538380 51.652752 59.618233 
208588.000000 1.464409e+12 161.688461 65.504951 2.134097 54.535198 
9854.000000 1.464409e+12 161.508240 38.449238 26.575245 94.035645 
216950.000000 1.464409e+12 161.688461 92.646858 27.724104 11.103703 
60807.000000 1.462452e+12 161.544312 72.242943 7.495020 12.703784 
113064.000000 1.461474e+12 160.528061 59.497272 75.238358 8.980692 
105206.000000 1.460496e+12 161.508240 71.875549 47.882450 69.646370 
60796.000000 1.460496e+12 161.327621 81.806145 13.701583 2.799692 
105192.000000 1.458539e+12 161.399918 66.779243 67.482506 59.057552 
87947.000000 1.458539e+12 161.472153 94.838211 55.233677 8.279969 
78184.000000 1.457561e+12 161.327621 56.320293 42.949986 47.885803 
78734.000000 1.457561e+12 161.436035 55.854416 40.840698 40.692448 
121701.000000 1.457561e+12 161.436035 24.215019 27.029675 46.726723 
216948.000000 1.457561e+12 161.436035 99.974503 35.952408 16.580011 
250368.000000 1.456583e+12 161.399918 86.986778 97.402672 36.028606 
51048.000000 1.456583e+12 161.399918 5.999946 99.059525 38.782700 
241940.000000 1.456583e+12 161.399918 90.714081 71.147614 71.559113 
147268.000000 1.456583e+12 161.399918 15.810050 44.499039 19.959993 
69278.000000 1.454626e+12 160.674026 58.679230 23.188038 91.989944 
69189.000000 1.453648e+12 161.291458 98.914322 11.624682 81.520546 
268071.000000 1.453648e+12 161.291458 65.641968 95.732330 75.192520 
199034.000000 1.452670e+12 161.146606 52.223087 21.496490 31.180048 
156934.000000 1.452670e+12 161.037796 4.987595 66.373657 72.111946 
147309.000000 1.452670e+12 161.182831 20.510027 49.260159 17.352636 
199059.000000 1.451692e+12 161.219055 56.784882 11.734286 30.101282 
105121.000000 1.450713e+12 160.819733 99.755547 58.558025 67.446854 
199046.000000 1.450713e+12 161.182831 49.611946 15.787389 46.710728 
121681.000000 1.449735e+12 161.037796 1.241266 24.826698 56.333271 
69369.000000 1.448757e+12 161.110352 56.672226 13.997770 74.893364 
1581.000000 1.448757e+12 161.110352 31.364100 0.647272 20.673515 
259997.000000 1.447779e+12 149.105774 88.448982 83.464104 67.116196 
216952.000000 1.446801e+12 161.037796 67.921631 46.832386 21.125359 
9759.000000 1.446801e+12 160.564575 21.856882 19.344564 87.618134 
88070.000000 1.446801e+12 161.001495 50.204689 63.437977 18.424316 
147356.000000 1.446801e+12 160.381821 46.004200 44.930698 44.286003 
132246.000000 1.446801e+12 160.746918 12.182359 1.094048 69.472260 
164896.000000 1.445822e+12 161.001495 48.989582 69.253403 98.270844 
147254.000000 1.445822e+12 160.928833 24.892365 52.087723 30.211102 
105117.000000 1.443866e+12 160.928833 77.728149 72.074966 54.929031 
27931.000000 1.443866e+12 160.783325 45.645138 54.473755 87.804131 
147221.000000 1.443866e+12 160.928833 10.602952 43.025646 18.077217 
241956.000000 1.441909e+12 160.856110 70.452812 62.961121 98.366692 
40562.000000 1.441909e+12 160.856110 46.310043 58.537430 0.984290 
11877.000000 1.440931e+12 159.978302 34.097771 0.018622 89.028481 
20031.000000 1.439953e+12 160.674026 49.240501 40.079269 59.052010 
69463.000000 1.437996e+12 160.564575 98.915237 13.155174 95.174843 
51109.000000 1.437996e+12 160.454971 6.050721 71.679497 51.783852 
250627.000000 1.437018e+12 160.674026 66.177155 89.992661 42.648655 
233675.000000 1.437018e+12 160.674026 80.714378 23.776293 86.903770 
105003.000000 1.436040e+12 160.601074 53.923553 57.613285 60.151058 
28004.000000 1.435062e+12 160.418411 48.400105 54.666771 92.127998 
156930.000000 1.435062e+12 160.564575 32.189453 70.560547 62.489346 
216902.000000 1.435062e+12 160.491531 96.439850 41.985867 10.991523 
164781.000000 1.435062e+12 160.601074 28.718502 59.594791 88.802872 
267654.000000 1.434084e+12 160.528061 90.614929 99.259575 78.924477 
140622.000000 1.433105e+12 160.345230 1.113766 42.077156 5.426415 
105131.000000 1.433105e+12 160.528061 91.715523 57.500656 68.353371 
105225.000000 1.432127e+12 160.491531 76.566193 72.526031 62.710300 
259879.000000 1.432127e+12 160.454971 63.305519 96.177422 61.067101 
113044.000000 1.432127e+12 160.381821 56.609001 83.720421 3.936962 
147162.000000 1.431149e+12 160.198654 43.379665 47.041485 45.653671 
43195.000000 1.430171e+12 160.161972 8.551632 54.832558 34.756573 
164808.000000 1.430171e+12 160.418411 11.796042 68.941933 95.813988 
242048.000000 1.430171e+12 160.198654 53.730717 54.856140 98.484558 
250399.000000 1.428214e+12 160.345230 93.310165 73.768639 27.305262 
260021.000000 1.427236e+12 160.308609 85.208282 85.583946 59.843834 
121795.000000 1.426258e+12 160.271973 24.442938 3.462109 58.248741 
10025.000000 1.426258e+12 160.271973 27.869505 11.807659 82.610207 
20071.000000 1.425279e+12 159.831055 38.404503 51.742695 52.327671 
233576.000000 1.424301e+12 160.198654 77.056969 45.041996 71.334396 
164849.000000 1.423323e+12 160.161972 42.342495 55.238453 81.598419 
105209.000000 1.423323e+12 160.161972 87.686852 64.702827 60.088066 
164800.000000 1.423323e+12 159.498764 37.847202 69.888222 94.443520 
69548.000000 1.421367e+12 160.088562 67.081161 18.617323 87.916771 
10035.000000 1.421367e+12 160.088562 3.102219 22.182570 80.013451 
132353.000000 1.420388e+12 160.015076 9.871554 1.885364 64.399620 
250682.000000 1.420388e+12 160.051819 72.326012 94.675789 37.528694 
121724.000000 1.420388e+12 160.051819 2.928903 13.380312 30.508350 
216978.000000 1.419410e+12 159.941513 88.222481 28.464588 12.131784 
268267.000000 1.419410e+12 159.941513 57.233002 99.980423 94.806465 
225579.000000 1.418432e+12 159.867889 58.930538 38.899551 50.178455 
10011.000000 1.418432e+12 159.978302 28.364180 19.786898 83.831924 
216972.000000 1.418432e+12 159.978302 51.055889 41.447430 11.046130 
268234.000000 1.418432e+12 159.941513 57.094116 78.110275 89.203079 
60816.000000 1.417454e+12 159.941513 96.001282 16.811392 14.435293 
51160.000000 1.417454e+12 159.794205 31.676765 72.579910 39.338470 
9898.000000 1.416475e+12 159.239365 31.978756 6.411961 82.819992 
9962.000000 1.416475e+12 159.904709 13.802623 11.464695 82.669205 
78843.000000 1.416475e+12 159.720444 77.910660 31.298532 35.625374 
28065.000000 1.416475e+12 159.904709 30.003487 37.277557 92.011772 
173309.000000 1.415497e+12 159.867889 12.277353 86.617462 4.122394 
113140.000000 1.415497e+12 159.683548 71.780647 95.224274 19.301285 
225569.000000 1.414519e+12 159.794205 94.973381 45.011005 48.907784 
60745.000000 1.413541e+12 159.794205 54.427139 5.274625 18.746622 
51184.000000 1.412563e+12 159.646622 45.979759 96.150139 42.321102 
78682.000000 1.412563e+12 159.646622 58.936043 38.372074 40.193977 
132247.000000 1.411584e+12 159.720444 42.898983 18.129028 59.504833 
43190.000000 1.410606e+12 159.535751 38.027435 66.729576 16.975904 
10032.000000 1.410606e+12 159.683548 11.920298 10.607129 91.333450 
78845.000000 1.409628e+12 159.646622 61.840572 39.985371 36.221928 
260018.000000 1.409628e+12 159.646622 60.537937 93.087639 61.284138 
268206.000000 1.408650e+12 159.609680 61.821907 88.274094 82.564087 
43067.000000 1.408650e+12 158.941849 28.238472 63.466778 42.161610 
88036.000000 1.407671e+12 159.313568 99.593773 67.955391 3.488498 
60753.000000 1.406693e+12 159.498764 71.421341 11.935847 1.675922 
250619.000000 1.406693e+12 159.350632 69.118988 92.356445 33.845509 
173301.000000 1.406693e+12 159.276474 3.103900 98.407402 3.930073 
78826.000000 1.405715e+12 159.498764 79.598846 32.128162 44.632252 
173285.000000 1.404737e+12 159.424744 49.446678 99.034492 22.954823 
268180.000000 1.403758e+12 159.313568 98.385384 84.733330 75.291489 
78692.000000 1.402780e+12 159.387695 56.809887 41.501781 34.301155 
259972.000000 1.400824e+12 157.891708 74.366020 85.069893 54.823112 
199115.000000 1.400824e+12 159.202240 62.177570 15.945431 21.244585 
78595.000000 1.400824e+12 159.053543 51.521561 24.173830 24.016647 
20079.000000 1.400824e+12 159.202240 36.111622 46.252357 70.586723 
242006.000000 1.399846e+12 159.053543 67.125290 63.677467 88.316139 
51224.000000 1.399846e+12 159.239365 36.389793 79.707733 42.375969 
78656.000000 1.398867e+12 159.239365 67.670555 36.515991 45.782490 
60760.000000 1.397889e+12 159.127930 57.325237 22.126060 19.978470 
190700.000000 1.395933e+12 159.053543 49.213539 85.119133 97.792671 
147315.000000 1.394954e+12 159.090744 11.280137 43.703568 50.043873 
140606.000000 1.394954e+12 158.830002 27.448359 40.661289 14.812787 
96470.000000 1.393976e+12 158.904587 94.422440 55.543056 39.297951 
105099.000000 1.393976e+12 158.979111 55.029106 54.568821 63.470711 
157031.000000 1.392998e+12 159.016342 2.840380 57.961113 70.622490 
121368.000000 1.392998e+12 139.721786 33.629410 7.873507 27.324688 
208606.000000 1.392998e+12 158.979111 57.382607 5.709783 68.964966 
140557.000000 1.392020e+12 158.456024 12.705783 35.177902 3.977180 
198770.000000 1.392020e+12 158.904587 49.761795 8.444683 42.023907 
259682.000000 1.392020e+12 158.755341 93.104454 94.591972 57.316990 
113273.000000 1.391041e+12 158.941849 98.017357 75.937012 4.399088 
268224.000000 1.391041e+12 158.830002 56.399620 81.985680 84.549568 
260068.000000 1.391041e+12 158.941849 71.939339 81.074959 65.984596 
233392.000000 1.390063e+12 158.904587 65.626656 33.378784 93.318298 
216962.000000 1.389085e+12 158.867310 61.371037 30.452768 16.398310 
1795.000000 1.388107e+12 158.830002 38.354084 22.886147 19.576880 
131984.000000 1.388107e+12 157.475311 29.575584 6.048074 70.187965 
132291.000000 1.387129e+12 158.755341 25.534040 9.288278 68.316589 
268173.000000 1.387129e+12 158.792679 50.937214 93.395195 94.520683 
164944.000000 1.386150e+12 158.755341 30.732731 55.302437 76.379425 
164890.000000 1.385172e+12 158.643234 18.004375 65.061676 75.431198 
260081.000000 1.384194e+12 158.605820 83.469643 87.688599 61.841484 
121688.000000 1.383216e+12 158.643234 25.169327 30.274790 33.216442 
241883.000000 1.383216e+12 158.568405 61.215885 48.740631 95.515732 
199124.000000 1.382237e+12 158.605820 50.632339 1.616395 36.898849 
87920.000000 1.382237e+12 158.268372 84.007927 48.710194 17.088999 
88068.000000 1.381259e+12 158.381012 76.020538 62.062138 22.246529 
69468.000000 1.381259e+12 158.568405 99.918526 16.546585 92.851059 
96464.000000 1.381259e+12 158.568405 73.144470 58.338806 23.452837 
250631.000000 1.380281e+12 158.530960 69.988991 74.470345 42.999264 
140603.000000 1.380281e+12 158.493500 15.711974 53.586773 11.625374 
250509.000000 1.380281e+12 158.381012 82.522224 92.910103 37.098103 
1601.000000 1.380281e+12 158.530960 12.359100 26.569283 1.624231 
51215.000000 1.379303e+12 158.493500 0.873273 89.439209 41.593956 
132263.000000 1.377346e+12 158.305939 32.419071 9.852741 66.507027 
28057.000000 1.377346e+12 158.418518 30.986673 39.759266 96.009666 
1782.000000 1.375390e+12 158.343475 27.275732 18.564533 14.784904 
250599.000000 1.374412e+12 158.268372 62.474239 73.011345 31.913557 
27963.000000 1.374412e+12 157.475311 45.523521 51.787575 91.791573 
241995.000000 1.374412e+12 158.305939 59.267998 59.019054 75.263802 
164729.000000 1.372455e+12 158.230774 21.120558 65.890694 93.319809 
78880.000000 1.372455e+12 158.230774 91.551559 25.172665 48.237392 
208575.000000 1.372455e+12 158.230774 97.181786 21.639463 71.552414 
69235.000000 1.370499e+12 157.853943 67.208435 20.262640 90.642632 
233556.000000 1.370499e+12 158.004898 84.366096 46.502796 96.258255 
60625.000000 1.370499e+12 158.080261 57.568096 20.665901 18.767494 
259544.000000 1.369520e+12 158.117920 77.790215 86.305122 57.262177 
173258.000000 1.369520e+12 158.117920 38.705429 87.348625 0.086111 
1774.000000 1.369520e+12 158.080261 11.942636 5.411102 12.895244 
173206.000000 1.368542e+12 158.080261 13.607978 76.901825 21.809452 
43192.000000 1.366586e+12 157.664856 30.039125 61.553699 21.413177 
51123.000000 1.366586e+12 158.004898 20.995464 74.274246 38.454334 
164926.000000 1.364629e+12 157.475311 48.891762 70.715538 88.959221 
225640.000000 1.364629e+12 157.891708 57.982224 39.493298 50.634411 
105217.000000 1.364629e+12 157.891708 92.189339 57.260719 66.416786 
88065.000000 1.364629e+12 157.929459 75.305237 63.618015 2.318347 
173318.000000 1.363651e+12 157.891708 24.673103 76.223282 5.993389 
147312.000000 1.362673e+12 157.816162 40.728329 47.072487 36.106491 
132226.000000 1.362673e+12 157.853943 20.607689 7.631320 68.533424 
183243.000000 1.362673e+12 157.853943 18.085522 85.225975 71.601219 
132212.000000 1.361695e+12 157.816162 11.004280 6.502424 59.578339 
199095.000000 1.359738e+12 157.740555 53.358917 16.639576 21.322948 
1735.000000 1.358760e+12 157.626984 49.234623 5.918766 0.220511 
216955.000000 1.357782e+12 157.551178 82.754578 26.376774 11.008596 
1699.000000 1.356803e+12 157.513260 7.810251 26.224855 16.681293 
183023.000000 1.355825e+12 157.475311 36.333004 79.055939 74.050430 
78615.000000 1.355825e+12 157.589096 63.130806 39.668785 33.327255 
96406.000000 1.354847e+12 157.361359 88.853058 50.090118 27.500998 
233617.000000 1.352891e+12 157.475311 88.902855 34.828419 91.569420 
132257.000000 1.352891e+12 157.475311 42.639992 2.799384 69.917953 
164948.000000 1.351912e+12 157.437347 46.216003 62.419437 94.506592 
51139.000000 1.351912e+12 157.247253 47.005219 86.869209 41.577663 
10078.000000 1.350934e+12 157.247253 9.684633 10.050437 91.004875 
105182.000000 1.350934e+12 157.323349 77.744041 52.965401 69.096222 
208533.000000 1.349956e+12 157.323349 58.718601 0.788357 58.682224 
199103.000000 1.349956e+12 156.903915 52.211990 19.470221 38.682518 
69345.000000 1.347999e+12 157.285309 55.945507 19.232811 78.749062 
1733.000000 1.347999e+12 157.285309 38.819569 21.331430 4.896169 
157065.000000 1.347999e+12 157.285309 33.061466 55.552868 67.851181 
190819.000000 1.347021e+12 157.171082 40.580017 74.271118 89.678864 
113247.000000 1.347021e+12 157.247253 85.168861 86.541435 1.402362 
250458.000000 1.346043e+12 157.209183 93.865501 97.470490 48.223213 
40536.000000 1.345065e+12 156.750839 28.214706 65.131683 5.310964 
190718.000000 1.345065e+12 157.094849 18.653824 81.873375 93.348152 
250660.000000 1.345065e+12 157.132965 79.798027 90.269035 32.208755 
60683.000000 1.344087e+12 157.132965 73.398720 10.443176 18.933790 
268284.000000 1.344087e+12 157.132965 50.521591 99.649239 77.289001 
121165.000000 1.344087e+12 157.132965 1.382688 10.139529 53.663548 
199071.000000 1.343108e+12 157.056686 64.978760 15.427016 27.696812 
43098.000000 1.343108e+12 157.018524 14.462150 68.138786 19.852797 
173344.000000 1.341152e+12 157.018524 14.702372 84.495781 4.721207 
78849.000000 1.341152e+12 157.018524 82.547493 42.784237 21.948885 
10021.000000 1.341152e+12 156.789139 45.970932 26.664705 75.290970 
113129.000000 1.340174e+12 156.980347 92.409157 86.424355 8.822608 
140620.000000 1.339195e+12 156.942139 35.900574 49.182961 4.646096 
113255.000000 1.338217e+12 156.903915 56.758591 91.663078 8.708748 
78629.000000 1.338217e+12 156.903915 93.068047 25.032101 30.032816 
208602.000000 1.338217e+12 156.789139 86.903542 22.400465 71.519722 
233652.000000 1.338217e+12 156.865677 80.234993 43.985626 95.289391 
132228.000000 1.337239e+12 156.019608 18.617010 0.352149 66.251953 
173239.000000 1.337239e+12 156.559067 17.018576 83.444046 15.225546 
268236.000000 1.337239e+12 156.865677 88.555099 80.680962 77.602730 
208591.000000 1.336261e+12 156.635834 87.441887 17.139811 60.437580 
78804.000000 1.335282e+12 156.789139 67.288261 35.645500 39.834743 
60715.000000 1.335282e+12 156.712524 72.890022 1.689058 2.999394 
183280.000000 1.335282e+12 156.135513 36.248047 78.629105 76.022743 
225623.000000 1.334304e+12 156.750839 68.318283 24.385902 59.287552 
147280.000000 1.334304e+12 156.520660 13.006457 34.347317 46.664467 
216984.000000 1.333326e+12 155.748474 99.567787 45.531883 10.424098 
268277.000000 1.332348e+12 156.635834 57.280903 86.365173 88.672676 
241998.000000 1.331370e+12 156.135513 63.481369 51.452305 88.734268 
105245.000000 1.331370e+12 156.635834 74.261681 68.378807 52.304619 
157002.000000 1.331370e+12 156.019608 34.411816 59.357449 59.600048 
43227.000000 1.331370e+12 156.366837 11.982430 62.147377 19.719818 
27995.000000 1.330391e+12 156.443787 44.876434 52.488689 91.908936 
69457.000000 1.329413e+12 156.559067 67.452202 9.555937 95.066940 
28130.000000 1.329413e+12 156.559067 16.102535 51.706863 90.343956 
260047.000000 1.328435e+12 156.520660 68.950485 82.250870 53.503677 
250541.000000 1.328435e+12 156.096893 65.196152 90.465294 30.827185 
43182.000000 1.328435e+12 156.520660 45.975155 66.045319 35.645100 
78894.000000 1.327457e+12 156.328323 96.082306 43.517109 34.301319 
260108.000000 1.327457e+12 155.864792 50.236122 85.529007 55.588524 
60826.000000 1.327457e+12 156.366837 91.703026 12.116555 15.389167 
43208.000000 1.326478e+12 156.443787 38.398380 66.778671 16.059023 
78639.000000 1.326478e+12 156.328323 54.356037 41.132359 28.294781 
121715.000000 1.325500e+12 156.405319 1.367922 11.218917 40.413197 
105158.000000 1.324522e+12 156.328323 62.597523 58.729389 61.244946 
260042.000000 1.323544e+12 156.289795 96.292236 87.193962 63.841347 
140693.000000 1.323544e+12 156.174118 12.227756 47.717907 5.695086 
43234.000000 1.322566e+12 156.289795 3.365053 56.533649 31.158337 
164892.000000 1.322566e+12 156.289795 20.924042 67.311897 75.918663 
113203.000000 1.321587e+12 156.135513 63.044899 80.105919 21.597816 
208571.000000 1.319631e+12 156.174118 91.530037 13.614642 64.374550 
43244.000000 1.319631e+12 156.174118 20.377087 66.025780 38.468292 
208603.000000 1.318653e+12 156.058258 92.445999 19.937119 71.406120 
233676.000000 1.318653e+12 156.135513 57.262413 30.725840 97.620049 
78838.000000 1.318653e+12 156.135513 81.830681 29.545040 24.315928 
105201.000000 1.317674e+12 156.096893 80.643036 69.744362 59.387772 
121822.000000 1.317674e+12 156.096893 24.003124 9.963360 24.949993 
190838.000000 1.317674e+12 156.096893 40.683781 72.818962 77.929642 
241992.000000 1.316696e+12 156.058258 55.911819 58.568478 91.843674 
164964.000000 1.316696e+12 156.019608 30.139254 59.053242 75.708138 
78844.000000 1.316696e+12 156.058258 89.415939 36.977108 42.266674 
199119.000000 1.315718e+12 155.864792 85.496315 6.629515 39.506992 
96531.000000 1.315718e+12 155.709656 53.197865 53.610489 45.912140 
242032.000000 1.314740e+12 155.980927 93.803375 69.069473 73.222328 
105230.000000 1.313761e+12 155.903519 67.446022 56.588669 58.983887 
121588.000000 1.313761e+12 155.670822 29.679249 9.482489 26.192589 
250416.000000 1.312783e+12 155.826035 56.399132 81.064247 40.207218 
216824.000000 1.312783e+12 155.826035 89.002098 46.410053 3.590820 
